	class	name	lat	lon	address
4852	Магазин электроники	Максимус	55.909836999999996	37.398185999999995	к2, район Новокуркино, 8-й микрорайон, Химки, Россия
4853	Салон связи	Мобил элемент	55.719923	37.733558	Грайвороновская ул., 16, корп. 1, Москва, Россия
4854	Магазин электроники	Bowers & Wilkins	55.760181	37.619678	ул. Петровка, 2, Москва, Россия
4855	Салон связи	Samsung	55.821020999999995	37.386035	Международная ул., 12, Красногорск, Россия
4856	Магазин электроники	Дом Декор Дизайн	55.75204	37.586158000000005	ул. Новый Арбат, 21, Москва, Россия
4857	Магазин электроники	Homido	55.754666	37.749934	Электродная ул., 2, стр. 13, Москва, Россия
4858	Салон связи	МегаФон	57.005527	40.850512	Школьная ул., 3, село Ново-Талицы, Россия
4859	Салон связи	Связной	55.4962	36.0316	1-я Железнодорожная ул., 43, Можайск, Россия
4860	Салон связи	Салон-магазин МТС	55.428235	37.549049	Матросская ул., 11А, Подольск, Россия
4861	Салон связи	Интернет-магазин Китайский телефон	55.675504000000004	37.778784	Тихорецкий бул., 1, стр. 19, Москва, Россия
4862	Салон связи	Tele2	55.776175	37.655530999999996	Комсомольская площадь, 3, Москва, Россия
4863	Магазин электроники	Цифровой супермаркет DNS	56.894103	60.613029000000004	просп. Космонавтов, 25, Екатеринбург, Россия
4864	Магазин электроники	Комиссионка	55.09346800000001	36.61781	Привокзальная площадь, 1, Обнинск, Россия
4865	Салон связи	Электроника СПб	59.92775699999999	30.332271000000002	наб. реки Фонтанки, 59, Санкт-Петербург, Россия
4866	Магазин электроники	ТехноЦентр	69.429579	30.824408000000002	ул. Бабикова, 14Б, Заполярный, Россия
4867	Салон связи	Билайн	55.85076	37.412959	бул. Яна Райниса, 26, корп. 1, Москва, Россия
4868	Магазин электроники	Цифровой супермаркет DNS	56.342833	37.516461	Загорская ул., 22, Дмитров, Россия
4869	Салон связи	Евросеть	55.784301	37.596866	Новослободская ул., 36/1с1, Москва, Россия
4870	Салон связи	Xiaomi	55.58680699999999	37.724965999999995	МКАД, 24-й километр, 1, Москва, Россия
4871	Салон связи	Салон-магазин МТС	56.332062	36.713267	ул. Карла Маркса, 4, Клин, Россия
4872	Магазин электроники	Ihelp-market.ru	56.127152	40.400290000000005	Большая Московская ул., 16, Владимир, Россия
4873	Салон связи	Билайн	55.42351899999999	37.545456	Большая Серпуховская ул., 20А, Подольск, Россия
4874	Магазин электроники	Prime	55.777043000000006	37.52243	Хорошёвское ш., 27, Москва, Россия
4875	Салон связи	Fortis-service	55.761424	37.636127	Кривоколенный пер., 10, стр. 6, Москва, Россия
4876	Салон связи	Салон сотовой связи	55.871198	37.989576	Юбилейная ул., 1Г, д. Медвежьи Озёра, Россия
4877	Салон связи	Билайн	55.864369999999994	37.606631	Северный бул., 2, Москва, Россия
4878	Салон связи	Билайн	57.033336	34.174528	Россия, Тверская область, Кувшиново, Октябрьская улица
4879	Магазин электроники	Сотэлит	69.193241	33.23701	Флотская ул., 2, Снежногорск, Россия
4880	Магазин электроники	Атем	55.773388	37.576421	ул. Грузинский Вал, 3, стр. 9, Москва, Россия
4881	Салон связи	Салон-магазин МТС	55.626265000000004	38.069687	Праволинейная ул., 14, рабочий посёлок Быково, Россия
4882	Салон связи	Связной	55.7845	37.8779	20, микрорайон ЦОВБ, Балашиха, Россия
4883	Магазин электроники	ТехноМакс	59.926161	30.320195000000002	ул. Ефимова, 2, Санкт-Петербург, Россия
4884	Салон связи	Связной	56.732	37.1509	просп. Боголюбова, 31, Дубна, Россия
4885	Магазин электроники	Компания Техно-М	55.601477	37.59277	Чертановская ул., 53, корп. 2, Москва, Россия
4886	Салон связи	Телефон.ру	55.451967	37.763197999999996	Каширское ш., 3А, Домодедово, Россия
4887	Магазин электроники	Магазин электронных сигарет Over Vape	55.67366	37.283184000000006	Вокзальная ул., 3Б, Одинцово, Россия
