stop_id;stop_sequence;route_id;service_id;using_trip_id;using_trip_id__next;stop_id__using_trip_id;stop_id__using_trip_id__next;time
9446;14;14150233;1;14150233_1_11_1;14150233_1_11_1;9446__301;9448__301;3.0
9448;15;14150233;1;14150233_1_11_1;14150233_1_11_1;9448__301;9450__301;5.0
9450;16;14150233;1;14150233_1_11_1;14150233_1_11_1;9450__301;9452__301;4.0
9452;17;14150233;1;14150233_1_11_1;14150245_1_10_1;9452__301;1002948__422;733.0
1002948;7;14150245;1;14150245_1_10_1;14150245_1_10_1;1002948__422;9422__422;3.0
9422;8;14150245;1;14150245_1_10_1;14150245_1_10_1;9422__422;1008855__422;53.0
1008855;49;14150245;1;14150245_1_10_1;14150245_1_10_1;1008855__422;1008858__422;2.0
1008858;50;14150245;1;14150245_1_10_1;14150245_1_10_13;1008858__422;13680__422;166.0
13680;1;14150245;1;14150245_1_10_13;14150245_1_10_1;13680__422;13680__422;-164.0
13680;51;14150245;1;14150245_1_10_1;14150245_1_10_13;13680__422;1008857__422;165.0
1008857;2;14150245;1;14150245_1_10_13;14150245_1_10_13;1008857__422;1008856__422;1.0
1008856;3;14150245;1;14150245_1_10_13;14150245_1_10_13;1008856__422;1002006__422;1.0
1002006;4;14150245;1;14150245_1_10_13;14150245_1_10_13;1002006__422;1002013__422;6.0
1002013;10;14150245;1;14150245_1_10_13;14150245_1_10_13;1002013__422;13692__422;1.0
13692;11;14150245;1;14150245_1_10_13;14150245_1_10_13;13692__422;13679__422;2.0
13679;12;14150245;1;14150245_1_10_13;14150245_1_10_13;13679__422;13678__422;1.0
13678;13;14150245;1;14150245_1_10_13;14150245_1_10_13;13678__422;13673__422;1.0
13673;14;14150245;1;14150245_1_10_13;14150245_1_10_13;13673__422;13672__422;2.0
13672;15;14150245;1;14150245_1_10_13;14150245_1_10_13;13672__422;18268__422;1.0
18268;16;14150245;1;14150245_1_10_13;14150245_1_10_13;18268__422;1008860__422;1.0
1008860;17;14150245;1;14150245_1_10_13;14150245_1_10_13;1008860__422;1002022__422;1.0
1002022;18;14150245;1;14150245_1_10_13;14150245_1_10_13;1002022__422;15717__422;1.0
15717;19;14150245;1;14150245_1_10_13;14150245_1_10_13;15717__422;1002024__422;1.0
1002024;20;14150245;1;14150245_1_10_13;14150245_1_10_13;1002024__422;1002026__422;3.0
1002026;23;14150245;1;14150245_1_10_13;14150245_1_10_13;1002026__422;1002008__422;-20.0
1002008;5;14150245;1;14150245_1_10_13;14150245_1_10_13;1002008__422;1002010__422;1.0
1002010;6;14150245;1;14150245_1_10_13;14150245_1_10_13;1002010__422;13690__422;1.0
13690;7;14150245;1;14150245_1_10_13;14150245_1_10_13;13690__422;1002012__422;1.0
1002012;8;14150245;1;14150245_1_10_13;14150245_1_10_13;1002012__422;13691__422;1.0
13691;9;14150245;1;14150245_1_10_13;14150245_1_10_13;13691__422;18004__422;14.0
18004;21;14150245;1;14150245_1_10_13;14150245_1_10_13;18004__422;13668__422;1.0
13668;22;14150245;1;14150245_1_10_13;14150234_1_17_3;13668__422;1002299__302;-839.0
1002299;5;14150234;1;14150234_1_17_3;14150249_1_10_10;1002299__302;9427__521;481.0
9427;9;14150249;1;14150249_1_10_10;14150245_1_10_13;9427__521;9427__422;377.0
9427;41;14150245;1;14150245_1_10_13;14150249_1_10_10;9427__422;9425__521;-375.0
9425;10;14150249;1;14150249_1_10_10;14150245_1_10_13;9425__521;9425__422;377.0
9425;42;14150245;1;14150245_1_10_13;14150249_1_10_10;9425__422;9423__521;-374.0
9423;11;14150249;1;14150249_1_10_10;14150245_1_10_13;9423__521;9423__422;375.0
9423;43;14150245;1;14150245_1_10_13;14150249_1_10_10;9423__422;1002949__521;-372.0
1002949;12;14150249;1;14150249_1_10_10;14150245_1_10_13;1002949__521;1002949__422;374.0
1002949;44;14150245;1;14150245_1_10_13;14150249_1_10_10;1002949__422;9435__521;-391.0
9435;3;14150249;1;14150249_1_10_10;14150244_1_10_1;9435__521;9435__С18;-232.0
9435;10;14150244;1;14150244_1_10_1;14150249_1_10_10;9435__С18;9433__521;235.0
9433;4;14150249;1;14150249_1_10_10;14150244_1_10_1;9433__521;9433__С18;-231.0
9433;11;14150244;1;14150244_1_10_1;14150249_1_10_10;9433__С18;9431__521;232.0
9431;5;14150249;1;14150249_1_10_10;14150244_1_10_1;9431__521;9431__С18;-230.0
9431;12;14150244;1;14150244_1_10_1;14150249_1_10_10;9431__С18;1002836__521;231.0
1002836;6;14150249;1;14150249_1_10_10;14150244_1_10_1;1002836__521;1002836__С18;-231.0
1002836;13;14150244;1;14150244_1_10_1;14150233_1_10_1;1002836__С18;9453__301;458.0
9453;5;14150233;1;14150233_1_10_1;14150233_1_10_1;9453__301;9451__301;5.0
9451;6;14150233;1;14150233_1_10_1;14150233_1_10_1;9451__301;9449__301;5.0
9449;7;14150233;1;14150233_1_10_1;141500199_1_1_1;9449__301;5486__329;-864.0
5486;41;141500199;1;141500199_1_1_1;141500268_1_10_1;5486__329;5486__341;433.0
5486;24;141500268;1;141500268_1_10_1;141500235_1_10_1;5486__341;5486__474;-79.0
5486;18;141500235;1;141500235_1_10_1;14150222_1_1_1;5486__474;5486__325;-194.0
5486;42;14150222;1;14150222_1_1_1;141500199_1_1_1;5486__325;5487__329;-159.0
5487;42;141500199;1;141500199_1_1_1;141500268_1_10_1;5487__329;5487__341;433.0
5487;25;141500268;1;141500268_1_10_1;141500235_1_10_1;5487__341;5487__474;-79.0
5487;19;141500235;1;141500235_1_10_1;14150222_1_1_1;5487__474;5487__325;-193.0
5487;43;14150222;1;14150222_1_1_1;141500267_1_10_1;5487__325;5923__641;492.0
5923;34;141500267;1;141500267_1_10_1;141500268_1_10_1;5923__641;5923__341;-219.0
5923;26;141500268;1;141500268_1_10_1;141500235_1_10_1;5923__341;5923__474;-79.0
5923;20;141500235;1;141500235_1_10_1;141500183_1_10_1;5923__474;5923__236;32.0
5923;22;141500183;1;141500183_1_10_1;141500267_1_10_1;5923__236;5924__641;267.0
5924;35;141500267;1;141500267_1_10_1;141500268_1_10_1;5924__641;5924__341;-219.0
5924;27;141500268;1;141500268_1_10_1;141500235_1_10_1;5924__341;5924__474;-79.0
5924;21;141500235;1;141500235_1_10_1;141500183_1_10_1;5924__474;5924__236;32.0
5924;23;141500183;1;141500183_1_10_1;141500267_1_10_1;5924__236;5925__641;267.0
5925;36;141500267;1;141500267_1_10_1;141500268_1_10_1;5925__641;5925__341;-220.0
5925;28;141500268;1;141500268_1_10_1;141500235_1_10_1;5925__341;5925__474;-79.0
5925;22;141500235;1;141500235_1_10_1;141500183_1_10_1;5925__474;5925__236;32.0
5925;24;141500183;1;141500183_1_10_1;141500327_1_1_1;5925__236;1001599__464;-359.0
1001599;42;141500327;1;141500327_1_1_1;141500171_1_10_1;1001599__464;2271__119;654.0
2271;6;141500171;1;141500171_1_10_1;141500021_1_10_1;2271__119;2271__320;-556.0
2271;7;141500021;1;141500021_1_10_1;141500171_1_10_1;2271__320;2272__119;557.0
2272;7;141500171;1;141500171_1_10_1;141500021_1_10_1;2272__119;2272__320;-556.0
2272;8;141500021;1;141500021_1_10_1;141500171_1_10_1;2272__320;2273__119;557.0
2273;8;141500171;1;141500171_1_10_1;141500021_1_10_1;2273__119;2273__320;-556.0
2273;9;141500021;1;141500021_1_10_1;141500021_1_11_1;2273__320;2274__320;15.0
2274;4;141500021;1;141500021_1_11_1;141500171_1_10_1;2274__320;2274__119;542.0
2274;9;141500171;1;141500171_1_10_1;141500217_1_10_1;2274__119;2274__394;-119.0
2274;10;141500217;1;141500217_1_10_1;141500171_1_10_1;2274__394;2275__119;121.0
2275;10;141500171;1;141500171_1_10_1;141500217_1_10_1;2275__119;2275__394;-119.0
2275;11;141500217;1;141500217_1_10_1;141500171_1_10_1;2275__394;2276__119;121.0
2276;11;141500171;1;141500171_1_10_1;141500217_1_10_1;2276__119;2276__394;-120.0
2276;12;141500217;1;141500217_1_10_1;141500217_1_10_1;2276__394;2279__394;4.0
2279;15;141500217;1;141500217_1_10_1;141500327_1_1_1;2279__394;5451__464;-546.0
5451;41;141500327;1;141500327_1_1_1;141500217_1_10_1;5451__464;2277__394;543.0
2277;13;141500217;1;141500217_1_10_1;141500217_1_10_1;2277__394;2278__394;2.0
2278;14;141500217;1;141500217_1_10_1;141500222_1_10_1;2278__394;5172__429;-22.0
5172;16;141500222;1;141500222_1_10_1;141500237_1_10_1;5172__429;5172__491;215.0
5172;12;141500237;1;141500237_1_10_1;141500222_1_10_1;5172__491;5173__429;-214.0
5173;17;141500222;1;141500222_1_10_1;141500237_1_10_1;5173__429;5173__491;215.0
5173;13;141500237;1;141500237_1_10_1;141500222_1_10_1;5173__491;5174__429;-214.0
5174;18;141500222;1;141500222_1_10_1;141500237_1_10_1;5174__429;5174__491;215.0
5174;14;141500237;1;141500237_1_10_1;141500222_1_10_1;5174__491;5158__429;-211.0
5158;19;141500222;1;141500222_1_10_1;141500237_1_10_1;5158__429;5158__491;212.0
5158;15;141500237;1;141500237_1_10_1;141500161_1_10_1;5158__491;5159__371;-685.0
5159;2;141500161;1;141500161_1_10_1;141500222_1_10_1;5159__371;5159__429;475.0
5159;20;141500222;1;141500222_1_10_1;141500237_1_10_1;5159__429;5159__491;212.0
5159;16;141500237;1;141500237_1_10_1;141500161_1_10_1;5159__491;4738__371;-685.0
4738;3;141500161;1;141500161_1_10_1;141500222_1_10_1;4738__371;4738__429;475.0
4738;21;141500222;1;141500222_1_10_1;141500237_1_10_1;4738__429;4738__491;211.0
4738;17;141500237;1;141500237_1_10_1;141500222_1_10_1;4738__491;4739__429;-210.0
4739;22;141500222;1;141500222_1_10_1;141500237_1_10_1;4739__429;4739__491;211.0
4739;18;141500237;1;141500237_1_10_1;141500222_1_10_1;4739__491;4740__429;-210.0
4740;23;141500222;1;141500222_1_10_1;141500237_1_10_1;4740__429;4740__491;212.0
4740;19;141500237;1;141500237_1_10_1;141500222_1_10_1;4740__491;4741__429;-210.0
4741;24;141500222;1;141500222_1_10_1;141500222_1_10_1;4741__429;4939__429;3.0
4939;25;141500222;1;141500222_1_10_1;141500222_1_10_1;4939__429;4940__429;1.0
4940;26;141500222;1;141500222_1_10_1;141500223_1_10_1;4940__429;4734__436;-123.0
4734;5;141500223;1;141500223_1_10_1;141500222_1_10_1;4734__436;5668__429;104.0
5668;15;141500222;1;141500222_1_10_1;141500237_1_10_1;5668__429;5668__491;214.0
5668;11;141500237;1;141500237_1_10_1;141500222_1_10_2;5668__491;1008883__429;-308.0
1008883;1;141500222;1;141500222_1_10_2;141500222_1_10_2;1008883__429;1001547__429;4.0
1001547;2;141500222;1;141500222_1_10_2;141500222_1_10_2;1001547__429;5163__429;1.0
5163;3;141500222;1;141500222_1_10_2;141500222_1_10_2;5163__429;4836__429;2.0
4836;4;141500222;1;141500222_1_10_2;141500237_1_10_2;4836__429;4839__491;-293.0
4839;5;141500237;1;141500237_1_10_2;141500222_1_10_2;4839__491;4839__429;297.0
4839;7;141500222;1;141500222_1_10_2;141500222_1_10_2;4839__429;4691__429;4.0
4691;9;141500222;1;141500222_1_10_2;141500237_1_10_2;4691__429;4749__491;-297.0
4749;8;141500237;1;141500237_1_10_2;141500222_1_10_2;4749__491;4749__429;299.0
4749;10;141500222;1;141500222_1_10_2;141500237_1_10_2;4749__429;4750__491;-298.0
4750;9;141500237;1;141500237_1_10_2;141500222_1_10_2;4750__491;4750__429;299.0
4750;11;141500222;1;141500222_1_10_2;141500237_1_10_2;4750__429;4751__491;-298.0
4751;10;141500237;1;141500237_1_10_2;141500222_1_10_2;4751__491;4751__429;299.0
4751;12;141500222;1;141500222_1_10_2;141500223_1_1_1;4751__429;4735__436;-508.0
4735;2;141500223;1;141500223_1_1_1;141500237_1_10_2;4735__436;4837__491;201.0
4837;3;141500237;1;141500237_1_10_2;141500222_1_10_2;4837__491;4837__429;297.0
4837;5;141500222;1;141500222_1_10_2;141500222_1_10_2;4837__429;4838__429;1.0
4838;6;141500222;1;141500222_1_10_2;141500237_1_10_2;4838__429;4690__491;-295.0
4690;6;141500237;1;141500237_1_10_2;141500222_1_10_2;4690__491;4690__429;298.0
4690;8;141500222;1;141500222_1_10_2;141500320_1_10_1;4690__429;3454__115;112.0
3454;3;141500320;1;141500320_1_10_1;141500320_1_10_1;3454__115;3462__115;2.0
3462;4;141500320;1;141500320_1_10_1;14150218_1_10_1;3462__115;3462__580;-356.0
3462;16;14150218;1;14150218_1_10_1;14150218_1_10_1;3462__580;5638__580;2.0
5638;17;14150218;1;14150218_1_10_1;141500223_1_10_1;5638__580;3457__436;223.0
3457;6;141500223;1;141500223_1_10_1;141500320_1_10_1;3457__436;7186__115;127.0
7186;1;141500320;1;141500320_1_10_1;141500320_1_10_1;7186__115;3467__115;1.0
3467;2;141500320;1;141500320_1_10_1;141500248_1_1_1;3467__115;7184__551;-504.0
7184;44;141500248;1;141500248_1_1_1;141500320_1_10_1;7184__551;3460__115;554.0
3460;26;141500320;1;141500320_1_10_1;141500320_1_10_1;3460__115;3461__115;2.0
3461;27;141500320;1;141500320_1_10_1;141500320_1_10_1;3461__115;7185__115;2.0
7185;28;141500320;1;141500320_1_10_1;141500320_1_10_1;7185__115;3514__115;-9.0
3514;24;141500320;1;141500320_1_10_1;14150218_1_10_1;3514__115;3514__580;-405.0
3514;8;14150218;1;14150218_1_10_1;141500320_1_10_1;3514__580;3515__115;408.0
3515;25;141500320;1;141500320_1_10_1;14150245_1_10_1;3515__115;9424__422;119.0
9424;9;14150245;1;14150245_1_10_1;14150245_1_10_1;9424__422;9426__422;2.0
9426;10;14150245;1;14150245_1_10_1;14150245_1_10_1;9426__422;9604__422;1.0
9604;11;14150245;1;14150245_1_10_1;141500240_1_10_1;9604__422;1498__500;245.0
1498;31;141500240;1;141500240_1_10_1;141500240_1_10_1;1498__500;116__500;-19.0
116;18;141500240;1;141500240_1_10_1;141500260_1_10_2;116__500;115__594;-663.0
115;14;141500260;1;141500260_1_10_2;141500240_1_10_1;115__594;115__500;661.0
115;17;141500240;1;141500240_1_10_1;141500227_1_1_1;115__500;1002917__451;-957.0
1002917;31;141500227;1;141500227_1_1_1;141500240_1_10_1;1002917__451;1002917__500;974.0
1002917;28;141500240;1;141500240_1_10_1;141500227_1_1_1;1002917__500;1496__451;-971.0
1496;32;141500227;1;141500227_1_1_1;141500240_1_10_1;1496__451;1496__500;972.0
1496;29;141500240;1;141500240_1_10_1;141500260_1_10_1;1496__500;136__594;-648.0
136;5;141500260;1;141500260_1_10_1;141500240_1_10_1;136__594;136__500;650.0
136;30;141500240;1;141500240_1_10_1;14150238_1_10_1;136__500;1009085__308;-705.0
1009085;6;14150238;1;14150238_1_10_1;14150238_1_10_1;1009085__308;1009083__308;2.0
1009083;7;14150238;1;14150238_1_10_1;14150232_1_1_1;1009083__308;1001414__509;-237.0
1001414;1;14150232;1;14150232_1_1_1;14150238_1_10_1;1001414__509;1009087__308;233.0
1009087;5;14150238;1;14150238_1_10_1;14150238_1_10_1;1009087__308;1001419__308;6.0
1001419;8;14150238;1;14150238_1_10_1;14150238_1_20_2;1001419__308;1001419__308;-269.0
1001419;1;14150238;1;14150238_1_20_2;14150249_1_10_10;1001419__308;1002798__521;602.0
1002798;7;14150249;1;14150249_1_10_10;14150245_1_10_13;1002798__521;1002798__422;379.0
1002798;39;14150245;1;14150245_1_10_13;14150249_1_10_10;1002798__422;9605__521;-378.0
9605;8;14150249;1;14150249_1_10_10;14150245_1_10_13;9605__521;9605__422;379.0
9605;40;14150245;1;14150245_1_10_13;14150238_1_20_2;9605__422;1009082__308;-981.0
1009082;2;14150238;1;14150238_1_20_2;14150238_1_20_2;1009082__308;1009084__308;2.0
1009084;3;14150238;1;14150238_1_20_2;14150238_1_20_2;1009084__308;1009086__308;1.0
1009086;4;14150238;1;14150238_1_20_2;14150232_1_10_2;1009086__308;1002239__509;162.0
1002239;15;14150232;1;14150232_1_10_2;14150241_1_10_2;1002239__509;1002239__509к;22.0
1002239;9;14150241;1;14150241_1_10_2;14150248_1_10_1;1002239__509к;1002239__506;63.0
1002239;13;14150248;1;14150248_1_10_1;14150252_1_10_1;1002239__506;1002239__501;37.0
1002239;11;14150252;1;14150252_1_10_1;14150250_1_28_1;1002239__501;1002239__525;-370.0
1002239;5;14150250;1;14150250_1_28_1;14150232_1_10_2;1002239__525;1001413__509;251.0
1001413;16;14150232;1;14150232_1_10_2;14150241_1_10_2;1001413__509;1001413__509к;22.0
1001413;10;14150241;1;14150241_1_10_2;14150248_1_10_1;1001413__509к;1001413__506;62.0
1001413;14;14150248;1;14150248_1_10_1;14150252_1_10_1;1001413__506;1001413__501;36.0
1001413;12;14150252;1;14150252_1_10_1;14150250_1_28_1;1001413__501;1001413__525;-368.0
1001413;6;14150250;1;14150250_1_28_1;141500289_1_11_1;1001413__525;10019__877;1016.0
10019;14;141500289;1;141500289_1_11_1;14150225_1_10_2;10019__877;10019__523;-352.0
10019;18;14150225;1;14150225_1_10_2;14150243_1_10_10;10019__523;8975__967;62.0
8975;32;14150243;1;14150243_1_10_10;141500289_1_11_1;8975__967;8975__877;299.0
8975;21;141500289;1;141500289_1_11_1;14150243_1_10_10;8975__877;11178__967;-298.0
11178;33;14150243;1;14150243_1_10_10;14150243_1_10_10;11178__967;11187__967;1.0
11187;34;14150243;1;14150243_1_10_10;14150225_1_16_2;11187__967;10773__523;-678.0
10773;12;14150225;1;14150225_1_16_2;14150243_1_10_10;10773__523;10773__967;680.0
10773;35;14150243;1;14150243_1_10_10;14150225_1_16_2;10773__967;8994__523;-679.0
8994;13;14150225;1;14150225_1_16_2;14150243_1_10_10;8994__523;8994__967;680.0
8994;36;14150243;1;14150243_1_10_10;14150243_1_1_1;8994__967;10876__967;-643.0
10876;23;14150243;1;14150243_1_1_1;141500289_1_10_1;10876__967;10876__877;856.0
10876;26;141500289;1;141500289_1_10_1;141500289_1_11_1;10876__877;10235__877;71.0
10235;13;141500289;1;141500289_1_11_1;14150225_1_16_2;10235__877;9644__523;-972.0
9644;7;14150225;1;14150225_1_16_2;14150243_1_10_10;9644__523;9644__967;679.0
9644;30;14150243;1;14150243_1_10_10;141500289_1_11_1;9644__967;9644__877;300.0
9644;19;141500289;1;141500289_1_11_1;14150225_1_16_2;9644__877;9645__523;-977.0
9645;8;14150225;1;14150225_1_16_2;14150243_1_10_10;9645__523;9645__967;679.0
9645;31;14150243;1;14150243_1_10_10;141500289_1_11_1;9645__967;9645__877;299.0
9645;20;141500289;1;141500289_1_11_1;14150243_1_10_10;9645__877;10875__967;-308.0
10875;25;14150243;1;14150243_1_10_10;141500289_1_11_1;10875__967;10875__877;297.0
10875;11;141500289;1;141500289_1_11_1;14150243_1_1_1;10875__877;10772__967;-939.0
10772;11;14150243;1;14150243_1_1_1;14150243_1_1_1;10772__967;8988__967;2.0
8988;12;14150243;1;14150243_1_1_1;14150243_1_1_1;8988__967;8989__967;1.0
8989;13;14150243;1;14150243_1_1_1;14150243_1_1_1;8989__967;8974__967;1.0
8974;14;14150243;1;14150243_1_1_1;141500289_1_10_1;8974__967;8974__877;851.0
8974;15;141500289;1;141500289_1_10_1;14150243_1_1_1;8974__877;14411__967;-850.0
14411;15;14150243;1;14150243_1_1_1;141500289_1_10_1;14411__967;14411__877;852.0
14411;16;141500289;1;141500289_1_10_1;14150225_1_10_2;14411__877;14411__523;-277.0
14411;10;14150225;1;14150225_1_10_2;14150243_1_1_1;14411__523;9643__967;-574.0
9643;16;14150243;1;14150243_1_1_1;141500289_1_10_1;9643__967;9643__877;853.0
9643;17;141500289;1;141500289_1_10_1;14150225_1_10_2;9643__877;9643__523;-278.0
9643;11;14150225;1;14150225_1_10_2;14150225_1_10_2;9643__523;9731__523;8.0
9731;16;14150225;1;14150225_1_10_2;14150225_1_10_2;9731__523;10018__523;1.0
10018;17;14150225;1;14150225_1_10_2;14150243_1_1_1;10018__523;9646__967;-582.0
9646;17;14150243;1;14150243_1_1_1;141500289_1_10_1;9646__967;9646__877;853.0
9646;18;141500289;1;141500289_1_10_1;14150225_1_10_2;9646__877;9646__523;-278.0
9646;12;14150225;1;14150225_1_10_2;14150240_1_1_1;9646__523;8237__485;-620.0
8237;51;14150240;1;14150240_1_1_1;141500289_1_11_1;8237__485;8237__877;1017.0
8237;36;141500289;1;141500289_1_11_1;141500199_1_1_1;8237__877;8237__329;-1057.0
8237;4;141500199;1;141500199_1_1_1;141500204_1_10_5;8237__329;8237__343;-305.0
8237;26;141500204;1;141500204_1_10_5;141500011_1_10_10;8237__343;8237__361;1013.0
8237;19;141500011;1;141500011_1_10_10;141500199_1_1_1;8237__361;6524__329;-707.0
6524;5;141500199;1;141500199_1_1_1;14150240_1_1_1;6524__329;8743__485;42.0
8743;54;14150240;1;14150240_1_1_1;141500185_1_10_2;8743__485;8743__250;1025.0
8743;19;141500185;1;141500185_1_10_2;141500199_1_1_1;8743__250;8743__329;-1064.0
8743;7;141500199;1;141500199_1_1_1;141500273_1_10_1;8743__329;8743__667;729.0
8743;22;141500273;1;141500273_1_10_1;141500200_1_1_1;8743__667;8743__330;-713.0
8743;34;141500200;1;141500200_1_1_1;141500209_1_10_1;8743__330;8743__374;788.0
8743;10;141500209;1;141500209_1_10_1;141500185_1_10_2;8743__374;8742__250;262.0
8742;20;141500185;1;141500185_1_10_2;141500199_1_1_1;8742__250;8742__329;-1064.0
8742;8;141500199;1;141500199_1_1_1;141500200_1_1_1;8742__329;8742__330;15.0
8742;35;141500200;1;141500200_1_1_1;141500209_1_10_1;8742__330;8742__374;789.0
8742;11;141500209;1;141500209_1_10_1;141500199_1_1_1;8742__374;8741__329;-803.0
8741;9;141500199;1;141500199_1_1_1;141500200_1_1_1;8741__329;8741__330;15.0
8741;36;141500200;1;141500200_1_1_1;141500209_1_10_1;8741__330;8741__374;790.0
8741;12;141500209;1;141500209_1_10_1;14150231_1_1_1;8741__374;8741__С17;-632.0
8741;19;14150231;1;14150231_1_1_1;141500199_1_1_1;8741__С17;18151__329;-187.0
18151;1;141500199;1;141500199_1_1_1;141500199_1_1_1;18151__329;18153__329;2.0
18153;2;141500199;1;141500199_1_1_1;14150240_1_1_1;18153__329;8252__485;44.0
8252;50;14150240;1;14150240_1_1_1;141500289_1_11_1;8252__485;8252__877;1017.0
8252;35;141500289;1;141500289_1_11_1;141500199_1_1_1;8252__877;8252__329;-1057.0
8252;3;141500199;1;141500199_1_1_1;141500204_1_10_5;8252__329;8252__343;-305.0
8252;25;141500204;1;141500204_1_10_5;141500011_1_10_10;8252__343;8252__361;1013.0
8252;18;141500011;1;141500011_1_10_10;141500229_1_1_1;8252__361;8306__459;-728.0
8306;12;141500229;1;141500229_1_1_1;141500200_1_1_1;8306__459;8306__330;26.0
8306;26;141500200;1;141500200_1_1_1;141500209_1_10_10;8306__330;8306__374;945.0
8306;24;141500209;1;141500209_1_10_10;141500229_1_1_1;8306__374;8307__459;-969.0
8307;13;141500229;1;141500229_1_1_1;141500200_1_1_1;8307__459;8307__330;25.0
8307;27;141500200;1;141500200_1_1_1;141500209_1_10_10;8307__330;8307__374;946.0
8307;25;141500209;1;141500209_1_10_10;141500199_1_1_1;8307__374;1002748__329;-868.0
1002748;61;141500199;1;141500199_1_1_1;14150231_1_10_1;1002748__329;1002748__С17;506.0
1002748;16;14150231;1;14150231_1_10_1;141500273_1_10_1;1002748__С17;1002748__667;102.0
1002748;2;141500273;1;141500273_1_10_1;141500200_1_1_1;1002748__667;1002748__330;-685.0
1002748;28;141500200;1;141500200_1_1_1;141500209_1_10_10;1002748__330;1002748__374;946.0
1002748;26;141500209;1;141500209_1_10_10;141500199_1_1_1;1002748__374;8739__329;-868.0
8739;62;141500199;1;141500199_1_1_1;14150231_1_10_1;8739__329;8739__С17;507.0
8739;17;14150231;1;14150231_1_10_1;141500273_1_10_1;8739__С17;8739__667;101.0
8739;3;141500273;1;141500273_1_10_1;141500200_1_1_1;8739__667;8739__330;-684.0
8739;29;141500200;1;141500200_1_1_1;141500209_1_10_10;8739__330;8739__374;945.0
8739;27;141500209;1;141500209_1_10_10;141500199_1_1_1;8739__374;8738__329;-866.0
